id,name,supertype,subtypes,hp,types,rarity,artist,attacks_count,attacks_damage,converted_retreat_cost,set_id,set_name,series,release_date,set_total
xy2-14,Ponyta,Pokémon,Basic,60,Fire,Common,Tomokazu Komiya,2,10|20,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-15,Rapidash,Pokémon,Stage 1,90,Fire,Uncommon,Akira Komayama,2,20|40,,xy2,Flashfire,XY,2014/05/07,110
xy2-16,Torkoal,Pokémon,Basic,100,Fire,Uncommon,Akira Komayama,2,20|80,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-17,Fletchinder,Pokémon,Stage 1,80,Fire,Uncommon,5ban Graphics,1,20+,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-18,Litleo,Pokémon,Basic,70,Fire,Common,5ban Graphics,1,60,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-19,Litleo,Pokémon,Basic,60,Fire,Common,5ban Graphics,1,30,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-20,Pyroar,Pokémon,Stage 1,110,Fire,Rare Holo,5ban Graphics,1,60+,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-21,Qwilfish,Pokémon,Basic,80,Water,Rare,Kouki Saitou,1,20,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-22,Feebas,Pokémon,Basic,30,Water,Common,Shigenori Negishi,1,10,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-23,Milotic,Pokémon,Stage 1,100,Water,Rare Holo,Shin Nagasawa,1,60,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-24,Spheal,Pokémon,Basic,70,Water,Common,Kagemaru Himeno,1,20,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-25,Sealeo,Pokémon,Stage 1,90,Water,Uncommon,Mitsuhiro Arita,2,|60,3.0,xy2,Flashfire,XY,2014/05/07,110
xy2-26,Walrein,Pokémon,Stage 2,150,Water,Rare,Naoki Saito,2,60|120-,4.0,xy2,Flashfire,XY,2014/05/07,110
xy2-27,Luvdisc,Pokémon,Basic,60,Water,Uncommon,Atsuko Nishida,2,|20,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-28,Buizel,Pokémon,Basic,60,Water,Common,sui,2,10|10+,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-29,Floatzel,Pokémon,Stage 1,90,Water,Rare,Kanako Eo,2,|30,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-30,Bergmite,Pokémon,Basic,70,Water,Common,5ban Graphics,2,|30,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-31,Avalugg,Pokémon,Stage 1,130,Water,Uncommon,5ban Graphics,2,40|90,4.0,xy2,Flashfire,XY,2014/05/07,110
xy2-32,Shinx,Pokémon,Basic,60,Lightning,Common,Sanosuke Sakuma,2,|30,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-33,Luxio,Pokémon,Stage 1,80,Lightning,Uncommon,Akira Komayama,2,20|40×,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-34,Luxray,Pokémon,Stage 2,140,Lightning,Rare,Hitoshi Ariga,2,40|120,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-35,Magnezone-EX,Pokémon,Basic|EX,180,Lightning,Rare Holo EX,Eske Yoshinob,2,40|,3.0,xy2,Flashfire,XY,2014/05/07,110
xy2-36,Helioptile,Pokémon,Basic,60,Lightning,Common,5ban Graphics,2,10|,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-37,Heliolisk,Pokémon,Stage 1,90,Lightning,Rare,5ban Graphics,2,|60+,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-38,Duskull,Pokémon,Basic,50,Psychic,Common,match,2,|,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-39,Dusclops,Pokémon,Stage 1,80,Psychic,Uncommon,MAHOU,2,|,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-40,Dusknoir,Pokémon,Stage 2,130,Psychic,Rare Holo,Suwama Chiaki,1,,3.0,xy2,Flashfire,XY,2014/05/07,110
xy2-41,Toxicroak-EX,Pokémon,Basic|EX,170,Psychic,Rare Holo EX,PLANETA,2,|80,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-42,Espurr,Pokémon,Basic,60,Psychic,Common,5ban Graphics,2,10|10,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-43,Meowstic,Pokémon,Stage 1,90,Psychic,Rare,5ban Graphics,2,|60+,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-44,Skrelp,Pokémon,Basic,50,Psychic,Common,5ban Graphics,1,,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-45,Geodude,Pokémon,Basic,60,Fighting,Common,MAHOU,2,10|10×,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-46,Graveler,Pokémon,Stage 1,100,Fighting,Uncommon,Naoyo Kimura,2,60|80,3.0,xy2,Flashfire,XY,2014/05/07,110
xy2-47,Golem,Pokémon,Stage 2,150,Fighting,Rare,Sumiyoshi Kizuki,2,60+|150,3.0,xy2,Flashfire,XY,2014/05/07,110
xy2-48,Binacle,Pokémon,Basic,70,Fighting,Common,5ban Graphics,1,30×,3.0,xy2,Flashfire,XY,2014/05/07,110
xy2-49,Barbaracle,Pokémon,Stage 1,110,Fighting,Rare,5ban Graphics,2,30×|80,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-50,Sneasel,Pokémon,Basic,60,Darkness,Uncommon,Mizue,2,10|,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-51,Sneasel,Pokémon,Basic,60,Darkness,Common,match,2,|20,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-52,Weavile,Pokémon,Stage 1,90,Darkness,Rare,Shigenori Negishi,2,|60+,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-53,Stunky,Pokémon,Basic,60,Darkness,Common,Kyoko Umemoto,2,|20,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-54,Stunky,Pokémon,Basic,60,Darkness,Common,Masakazu Fukuda,2,|30,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-55,Skuntank,Pokémon,Stage 1,100,Darkness,Rare,kirisAki,2,30|70,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-56,Sandile,Pokémon,Basic,70,Darkness,Common,Masakazu Fukuda,1,40,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-57,Krokorok,Pokémon,Stage 1,90,Darkness,Uncommon,Naoki Saito,2,10|60×,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-58,Scraggy,Pokémon,Basic,60,Darkness,Common,Naoki Saito,1,20×,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-59,Scrafty,Pokémon,Stage 1,100,Darkness,Rare,Hitoshi Ariga,2,30|80,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-60,Forretress,Pokémon,Stage 1,100,Metal,Rare,Tomokazu Komiya,1,20+,3.0,xy2,Flashfire,XY,2014/05/07,110
xy2-61,Durant,Pokémon,Basic,70,Metal,Rare,Midori Harada,2,|20+,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-62,Flabébé,Pokémon,Basic,40,Fairy,Common,5ban Graphics,1,,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-63,Flabébé,Pokémon,Basic,40,Fairy,Common,5ban Graphics,1,10,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-64,Floette,Pokémon,Stage 1,70,Fairy,Rare,5ban Graphics,1,20,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-65,Floette,Pokémon,Stage 1,70,Fairy,Uncommon,5ban Graphics,2,|30,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-66,Florges,Pokémon,Stage 2,110,Fairy,Rare Holo,5ban Graphics,2,|,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-67,Spritzee,Pokémon,Basic,50,Fairy,Common,5ban Graphics,2,10|30,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-68,Carbink,Pokémon,Basic,70,Fairy,Rare Holo,5ban Graphics,2,|40+,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-69,M Charizard-EX,Pokémon,MEGA|EX,230,Dragon,Rare Holo EX,5ban Graphics,1,300,3.0,xy2,Flashfire,XY,2014/05/07,110
xy2-70,Druddigon,Pokémon,Basic,110,Dragon,Rare Holo,Ryota Murayama,2,20+|80,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-71,Dragalge,Pokémon,Stage 1,100,Dragon,Rare,5ban Graphics,1,60,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-72,Goomy,Pokémon,Basic,50,Dragon,Common,5ban Graphics,2,|20,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-73,Sliggoo,Pokémon,Stage 1,80,Dragon,Uncommon,5ban Graphics,2,|40,3.0,xy2,Flashfire,XY,2014/05/07,110
xy2-74,Goodra,Pokémon,Stage 2,150,Dragon,Rare Holo,5ban Graphics,1,80+,3.0,xy2,Flashfire,XY,2014/05/07,110
xy2-75,Pidgey,Pokémon,Basic,60,Colorless,Common,Atsuko Nishida,1,10,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-76,Pidgeotto,Pokémon,Stage 1,80,Colorless,Uncommon,Shin Nagasawa,2,|20+,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-77,Pidgeot,Pokémon,Stage 2,130,Colorless,Rare,kawayoo,2,40|60,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-78,Kangaskhan-EX,Pokémon,Basic|EX,180,Colorless,Rare Holo EX,Eske Yoshinob,2,|70+,3.0,xy2,Flashfire,XY,2014/05/07,110
xy2-79,M Kangaskhan-EX,Pokémon,MEGA|EX,230,Colorless,Rare Holo EX,5ban Graphics,1,100+,3.0,xy2,Flashfire,XY,2014/05/07,110
xy2-80,Snorlax,Pokémon,Basic,130,Colorless,Rare,Mitsuhiro Arita,1,120,4.0,xy2,Flashfire,XY,2014/05/07,110
xy2-81,Sentret,Pokémon,Basic,50,Colorless,Common,Mizue,2,10|20,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-82,Furret,Pokémon,Stage 1,90,Colorless,Rare,Kagemaru Himeno,2,|30×,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-83,Miltank,Pokémon,Basic,100,Colorless,Uncommon,Kanako Eo,2,10+|60,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-84,Buneary,Pokémon,Basic,60,Colorless,Common,Kyoko Umemoto,1,10,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-85,Lopunny,Pokémon,Stage 1,90,Colorless,Rare,Sanosuke Sakuma,1,80,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-86,Fletchling,Pokémon,Basic,50,Colorless,Common,5ban Graphics,1,10+,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-87,Furfrou,Pokémon,Basic,90,Colorless,Uncommon,5ban Graphics,2,20|50,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-88,Blacksmith,Trainer,Supporter,,,Uncommon,Masakazu Fukuda,0,,,xy2,Flashfire,XY,2014/05/07,110
xy2-88a,Blacksmith,Trainer,Supporter,,,Rare Ultra,Masakazu Fukuda,0,,,xy2,Flashfire,XY,2014/05/07,110
xy2-89,Fiery Torch,Trainer,Item,,,Uncommon,Toyste Beach,0,,,xy2,Flashfire,XY,2014/05/07,110
xy2-90,Lysandre,Trainer,Supporter,,,Uncommon,Ken Sugimori,0,,,xy2,Flashfire,XY,2014/05/07,110
xy2-91,Magnetic Storm,Trainer,Stadium,,,Uncommon,Ryo Ueda,0,,,xy2,Flashfire,XY,2014/05/07,110
xy2-92,Pal Pad,Trainer,Item,,,Uncommon,PLANETA,0,,,xy2,Flashfire,XY,2014/05/07,110
xy2-93,Pokémon Center Lady,Trainer,Supporter,,,Uncommon,Maiko Fujiwara,0,,,xy2,Flashfire,XY,2014/05/07,110
xy2-94,Pokémon Fan Club,Trainer,Supporter,,,Uncommon,Yusuke Ohmura,0,,,xy2,Flashfire,XY,2014/05/07,110
xy2-95,Protection Cube,Trainer,Pokémon Tool,,,Uncommon,Toyste Beach,0,,,xy2,Flashfire,XY,2014/05/07,110
xy2-96,Sacred Ash,Trainer,Item,,,Uncommon,PLANETA,0,,,xy2,Flashfire,XY,2014/05/07,110
xy2-97,Startling Megaphone,Trainer,Item,,,Uncommon,Toyste Beach,0,,,xy2,Flashfire,XY,2014/05/07,110
xy2-98,Trick Shovel,Trainer,Item,,,Uncommon,PLANETA,0,,,xy2,Flashfire,XY,2014/05/07,110
xy2-99,Ultra Ball,Trainer,Item,,,Uncommon,5ban Graphics,0,,,xy2,Flashfire,XY,2014/05/07,110
xy2-100,Charizard-EX,Pokémon,Basic|EX,180,Fire,Rare Ultra,Ryo Ueda,2,|120,2.0,xy2,Flashfire,XY,2014/05/07,110
xy2-101,Magnezone-EX,Pokémon,Basic|EX,180,Lightning,Rare Ultra,Ryo Ueda,2,40|,3.0,xy2,Flashfire,XY,2014/05/07,110
xy2-102,Toxicroak-EX,Pokémon,Basic|EX,170,Psychic,Rare Ultra,Ryo Ueda,2,|80,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-103,Kangaskhan-EX,Pokémon,Basic|EX,180,Colorless,Rare Ultra,Ryo Ueda,2,|70+,3.0,xy2,Flashfire,XY,2014/05/07,110
xy2-104,Lysandre,Trainer,Supporter,,,Rare Ultra,Ken Sugimori,0,,,xy2,Flashfire,XY,2014/05/07,110
xy2-105,Pokémon Center Lady,Trainer,Supporter,,,Rare Ultra,Megumi Mizutani,0,,,xy2,Flashfire,XY,2014/05/07,110
xy2-106,Pokémon Fan Club,Trainer,Supporter,,,Rare Ultra,Emi Ando,0,,,xy2,Flashfire,XY,2014/05/07,110
xy2-107,M Charizard-EX,Pokémon,MEGA|EX,220,Fire,Rare Secret,5ban Graphics,1,300,1.0,xy2,Flashfire,XY,2014/05/07,110
xy2-108,M Charizard-EX,Pokémon,MEGA|EX,230,Dragon,Rare Secret,5ban Graphics,1,300,3.0,xy2,Flashfire,XY,2014/05/07,110
xy2-109,M Kangaskhan-EX,Pokémon,MEGA|EX,230,Colorless,Rare Secret,5ban Graphics,1,100+,3.0,xy2,Flashfire,XY,2014/05/07,110
xy3-1,Bellsprout,Pokémon,Basic,50,Grass,Common,Kanako Eo,2,10|,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-2,Weepinbell,Pokémon,Stage 1,80,Grass,Uncommon,Mizue,2,20|40,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-3,Victreebel,Pokémon,Stage 2,130,Grass,Rare Holo,Sanosuke Sakuma,1,60,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-4,Heracross-EX,Pokémon,Basic|EX,170,Grass,Rare Holo EX,Eske Yoshinob,2,40|80+,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-5,M Heracross-EX,Pokémon,MEGA|EX,220,Grass,Rare Holo EX,5ban Graphics,1,180-,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-6,Shroomish,Pokémon,Basic,60,Grass,Common,Kyoko Umemoto,1,10,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-7,Leafeon,Pokémon,Stage 1,90,Grass,Rare,Naoyo Kimura,2,30|50+,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-8,Shelmet,Pokémon,Basic,60,Grass,Common,sui,1,10+,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-9,Accelgor,Pokémon,Stage 1,90,Grass,Uncommon,Shin Nagasawa,2,20+|40,,xy3,Furious Fists,XY,2014/08/13,114
xy3-10,Magmar,Pokémon,Basic,80,Fire,Common,MAHOU,2,10|30,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-11,Magmortar,Pokémon,Stage 1,120,Fire,Rare,PLANETA,2,30|80+,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-12,Torchic,Pokémon,Basic,60,Fire,Common,Sanosuke Sakuma,1,10+,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-13,Combusken,Pokémon,Stage 1,80,Fire,Uncommon,Shin Nagasawa,2,30|50+,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-14,Blaziken,Pokémon,Stage 2,140,Fire,Rare Holo,PLANETA,2,50|,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-15,Poliwag,Pokémon,Basic,60,Water,Common,MAHOU,2,10|20,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-16,Poliwhirl,Pokémon,Stage 1,80,Water,Uncommon,Kanako Eo,2,20|50+,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-17,Poliwrath,Pokémon,Stage 2,140,Water,Rare Holo,Mitsuhiro Arita,2,60|130,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-18,Politoed,Pokémon,Stage 2,130,Water,Rare,Atsuko Nishida,1,70,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-19,Glaceon,Pokémon,Stage 1,90,Water,Rare,Kagemaru Himeno,2,30|60+,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-20,Seismitoad-EX,Pokémon,Basic|EX,180,Water,Rare Holo EX,Eske Yoshinob,2,30|130,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-21,Cubchoo,Pokémon,Basic,70,Water,Common,kirisAki,2,10×|40,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-22,Beartic,Pokémon,Stage 1,130,Water,Rare,PLANETA,2,20+|80+,4.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-23,Clauncher,Pokémon,Basic,60,Water,Common,5ban Graphics,2,|30,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-24,Clawitzer,Pokémon,Stage 1,100,Water,Rare Holo,5ban Graphics,2,30|50+,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-25,Amaura,Pokémon,Restored,90,Water,Uncommon,5ban Graphics,2,20|50,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-26,Aurorus,Pokémon,Stage 1,130,Water,Rare,5ban Graphics,1,70,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-27,Pikachu,Pokémon,Basic,60,Lightning,Common,Sanosuke Sakuma,1,20,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-28,Raichu,Pokémon,Stage 1,90,Lightning,Uncommon,Sanosuke Sakuma,2,30|80,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-29,Electabuzz,Pokémon,Basic,80,Lightning,Common,Naoki Saito,2,10|20,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-30,Electivire,Pokémon,Stage 1,120,Lightning,Rare,PLANETA,2,20+|60+,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-31,Plusle,Pokémon,Basic,70,Lightning,Common,Akira Komayama,2,|30,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-32,Minun,Pokémon,Basic,70,Lightning,Common,Akira Komayama,2,|20,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-33,Thundurus,Pokémon,Basic,120,Lightning,Rare,Hajime Kusajima,2,30+|100,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-34,Dedenne,Pokémon,Basic,70,Lightning,Uncommon,5ban Graphics,2,|20×,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-35,Drowzee,Pokémon,Basic,70,Psychic,Common,Sumiyoshi Kizuki,2,|20,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-36,Hypno,Pokémon,Stage 1,90,Psychic,Rare,Shigenori Negishi,2,|60,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-37,Jynx,Pokémon,Basic,70,Psychic,Rare,Naoki Saito,1,30,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-38,Skorupi,Pokémon,Basic,70,Psychic,Common,Naoki Saito,2,|30,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-39,Gothita,Pokémon,Basic,50,Psychic,Common,Atsuko Nishida,2,10|10,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-40,Gothorita,Pokémon,Stage 1,80,Psychic,Uncommon,Suwama Chiaki,2,|30,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-41,Gothitelle,Pokémon,Stage 2,130,Psychic,Rare,kirisAki,1,60,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-42,Golett,Pokémon,Basic,90,Psychic,Common,Sumiyoshi Kizuki,2,20|30+,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-43,Golurk,Pokémon,Stage 1,130,Psychic,Rare,PLANETA,2,60+|100,4.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-44,Machop,Pokémon,Basic,70,Fighting,Common,Kouki Saitou,1,10,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-45,Machoke,Pokémon,Stage 1,90,Fighting,Uncommon,Mitsuhiro Arita,1,40,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-46,Machamp,Pokémon,Stage 2,150,Fighting,Rare Holo,PLANETA,1,80,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-47,Hitmonlee,Pokémon,Basic,90,Fighting,Uncommon,Hitoshi Ariga,2,|30,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-48,Hitmonchan,Pokémon,Basic,90,Fighting,Uncommon,match,2,20+|60,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-49,Hitmontop,Pokémon,Basic,90,Fighting,Uncommon,kawayoo,2,|40,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-50,Breloom,Pokémon,Stage 1,100,Fighting,Rare,Hitoshi Ariga,2,20|70,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-51,Makuhita,Pokémon,Basic,80,Fighting,Common,Masakazu Fukuda,2,10|40,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-52,Hariyama,Pokémon,Stage 1,120,Fighting,Rare,TOKIYA,1,80,4.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-53,Trapinch,Pokémon,Basic,60,Fighting,Common,Mizue,2,|10,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-54,Lucario-EX,Pokémon,Basic|EX,180,Fighting,Rare Holo EX,Eske Yoshinob,3,30|60|100,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-55,M Lucario-EX,Pokémon,MEGA|EX,220,Fighting,Rare Holo EX,5ban Graphics,1,140,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-55a,M Lucario-EX,Pokémon,MEGA|EX,220,Fighting,Rare Ultra,5ban Graphics,1,140,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-56,Mienfoo,Pokémon,Basic,60,Fighting,Common,Shigenori Negishi,2,10|30,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-57,Mienshao,Pokémon,Stage 1,90,Fighting,Uncommon,TOKIYA,2,40|40,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-58,Landorus,Pokémon,Basic,120,Fighting,Rare Holo,PLANETA,2,20|90,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-59,Pancham,Pokémon,Basic,60,Fighting,Uncommon,5ban Graphics,2,|30,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-60,Pancham,Pokémon,Basic,70,Fighting,Common,5ban Graphics,1,10×,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-61,Tyrunt,Pokémon,Restored,90,Fighting,Uncommon,5ban Graphics,2,30|50,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-62,Tyrantrum,Pokémon,Stage 1,150,Fighting,Rare,5ban Graphics,2,60+|150,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-63,Hawlucha,Pokémon,Basic,70,Fighting,Rare Holo,5ban Graphics,1,60,,xy3,Furious Fists,XY,2014/08/13,114
xy3-64,Hawlucha-EX,Pokémon,Basic|EX,130,Fighting,Rare Holo EX,5ban Graphics,1,60+,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-65,Drapion,Pokémon,Stage 1,110,Darkness,Rare,Hitoshi Ariga,2,20+|80,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-66,Scraggy,Pokémon,Basic,60,Darkness,Common,Tomokazu Komiya,1,30,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-67,Scrafty,Pokémon,Stage 1,90,Darkness,Uncommon,match,2,30|50×,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-68,Pangoro,Pokémon,Stage 1,120,Darkness,Rare,5ban Graphics,2,30+|80,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-69,Clefairy,Pokémon,Basic,60,Fairy,Common,Naoyo Kimura,2,|20,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-70,Clefairy,Pokémon,Basic,60,Fairy,Common,match,1,10,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-71,Clefable,Pokémon,Stage 1,90,Fairy,Uncommon,Atsuko Nishida,2,|30,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-72,Sylveon,Pokémon,Stage 1,90,Fairy,Rare,5ban Graphics,2,30|50,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-73,Klefki,Pokémon,Basic,60,Fairy,Uncommon,5ban Graphics,1,30,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-74,Dragonite-EX,Pokémon,Basic|EX,180,Dragon,Rare Holo EX,Eske Yoshinob,1,80+,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-75,Vibrava,Pokémon,Stage 1,80,Dragon,Uncommon,Kagemaru Himeno,2,|30,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-76,Flygon,Pokémon,Stage 2,130,Dragon,Rare,Masakazu Fukuda,2,|70,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-77,Noivern,Pokémon,Stage 1,100,Dragon,Rare Holo,5ban Graphics,1,,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-78,Lickitung,Pokémon,Basic,90,Colorless,Common,Masakazu Fukuda,1,50,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-79,Lickilicky,Pokémon,Stage 1,120,Colorless,Uncommon,Hajime Kusajima,2,50|60+,4.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-80,Eevee,Pokémon,Basic,50,Colorless,Common,sui,1,10,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-81,Slakoth,Pokémon,Basic,60,Colorless,Common,Midori Harada,1,,3.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-82,Vigoroth,Pokémon,Stage 1,90,Colorless,Uncommon,Suwama Chiaki,2,20|70,2.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-83,Slaking,Pokémon,Stage 2,150,Colorless,Rare Holo,PLANETA,2,50|120,4.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-84,Patrat,Pokémon,Basic,60,Colorless,Common,Kyoko Umemoto,1,,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-85,Watchog,Pokémon,Stage 1,80,Colorless,Uncommon,Midori Harada,2,|30,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-86,Tornadus,Pokémon,Basic,110,Colorless,Rare,kawayoo,2,20|60+,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-87,Noibat,Pokémon,Basic,60,Colorless,Common,5ban Graphics,2,10|20,1.0,xy3,Furious Fists,XY,2014/08/13,114
xy3-88,Battle Reporter,Trainer,Supporter,,,Uncommon,Shin Nagasawa,0,,,xy3,Furious Fists,XY,2014/08/13,114
xy3-89,Energy Switch,Trainer,Item,,,Uncommon,5ban Graphics,0,,,xy3,Furious Fists,XY,2014/08/13,114
